date;region;value
2023-10-01;Республика Башкортостан;7657
2023-12-01;Республика Татарстан;10042
2023-03-01;Санкт-Петербург;29220
2022-04-01;Забайкальский край;105
2023-01-01;Иркутская область;2858
2022-10-01;Псковская область;336
2022-05-01;Ставропольский край;3279
2023-02-01;Новосибирская область;13430
2022-11-01;Республика Мордовия;864
2022-12-01;Красноярский край;2789
2022-03-01;Ставропольский край;1673
2023-01-01;Кемеровская область;1069
2022-01-01;Брянская область;1186
2024-06-01;Псковская область;512
2024-08-01;Республика Татарстан;10793
2023-08-01;Орловская область;1141
2022-05-01;Белгородская область;341
2024-05-01;Кемеровская область;992
2023-11-01;Ивановская область;703
2023-11-01;Рязанская область;5429
2023-09-01;Республика Мордовия;863
2023-01-01;Курганская область;511
2022-03-01;Самарская область;3342
2022-04-01;Республика Хакасия;31
2022-01-01;Красноярский край;5889
2022-10-01;Курганская область;403
2023-06-01;Омская область;1084
2023-11-01;Иркутская область;3307
2022-04-01;Ставропольский край;2618
2022-11-01;Приморский край;5948
2022-03-01;Республика Марий Эл;225
2022-11-01;Удмуртская Республика;10899
2022-09-01;Брянская область;907
2023-01-01;Челябинская область;4506
2024-01-01;Кировская область;1129
2024-06-01;Тверская область;1079
2022-05-01;Хабаровский край;1384
2023-03-01;Ставропольский край;2861
2023-08-01;Приморский край;7226
2024-06-01;Сахалинская область;1550
2024-04-01;Ульяновская область;2426
2022-11-01;Курская область;591
2023-09-01;Нижегородская область;3406
2023-03-01;Пермский край;5512
2023-12-01;Амурская область;370
2023-05-01;Республика Мордовия;909
2024-01-01;Республика Саха (Якутия);503
2024-01-01;Республика Карелия;232
2023-07-01;Томская область;349
2023-03-01;Тульская область;2077
2022-08-01;Калининградская область;4738
2022-12-01;Брянская область;949
2023-08-01;Белгородская область;141
2023-10-01;Брянская область;1193
2022-07-01;Пензенская область;4854
2024-03-01;Ярославская область;1873
2022-05-01;Забайкальский край;102
2022-08-01;Томская область;494
2024-07-01;Республика Бурятия;396
2023-09-01;Калининградская область;2431
2022-10-01;Тюменская область;8673
2023-10-01;Хабаровский край;2762
2024-03-01;Астраханская область;3083
2023-11-01;Чувашская Республика;1097
2023-09-01;Тульская область;2944
2022-12-01;Ивановская область;351
2023-11-01;Орловская область;1903
2022-04-01;Челябинская область;3950
2023-07-01;Брянская область;876
2022-09-01;Иркутская область;2902
2022-03-01;Республика Хакасия;31
2023-10-01;Республика Мордовия;1001
2022-02-01;Липецкая область;801
2024-05-01;Новгородская область;63
2023-01-01;Липецкая область;863
2022-12-01;Кемеровская область;1246
2022-12-01;Астраханская область;2371
2024-05-01;Амурская область;1164
2023-08-01;Костромская область;831
2023-12-01;Владимирская область;1711
2024-02-01;Новгородская область;111
2024-07-01;Республика Башкортостан;11591
2022-07-01;Забайкальский край;17
2022-06-01;Курская область;1144
2022-10-01;Москва;45338
2023-06-01;Республика Татарстан;6709
2022-10-01;Кировская область;1488
2023-04-01;Новосибирская область;9542
2024-07-01;Курская область;1020
2024-01-01;Забайкальский край;279
2022-08-01;Ярославская область;2051
2024-05-01;Республика Мордовия;967
2024-04-01;Калининградская область;5108
2023-11-01;Республика Карелия;115
2024-03-01;Кемеровская область;1340
2024-02-01;Санкт-Петербург;27336
2023-09-01;Ульяновская область;2570
2024-03-01;Ханты-Мансийский автономный округ — Югра;2405
2023-06-01;Тюменская область;11886
2022-02-01;Калининградская область;3088
2023-03-01;Республика Карелия;214
2024-06-01;Орловская область;1130
2024-08-01;Нижегородская область;3173
2022-03-01;Вологодская область;1130
2022-09-01;Ростовская область;7904
2022-09-01;Тульская область;1822
2022-12-01;Алтайский край;708
2022-04-01;Ленинградская область;15862
2024-03-01;Республика Бурятия;300
2024-04-01;Ставропольский край;3999
2022-02-01;Республика Марий Эл;339
2022-08-01;Ивановская область;1107
2024-06-01;Рязанская область;6053
2023-06-01;Москва;49271
2022-01-01;Тверская область;471
2024-01-01;Курганская область;1401
2023-04-01;Москва;50785
2023-12-01;Приморский край;10348
2023-06-01;Челябинская область;4485
2024-07-01;Краснодарский край;53725
2022-02-01;Нижегородская область;3644
2024-08-01;Москва;55227
2024-07-01;Республика Марий Эл;905
2024-08-01;Приморский край;11741
2022-09-01;Тверская область;2727
2023-09-01;Ростовская область;10793
2022-10-01;Белгородская область;931
2024-05-01;Краснодарский край;54774
2022-01-01;Костромская область;410
2022-02-01;Красноярский край;4245
2022-10-01;Свердловская область;12865
2022-07-01;Курганская область;281
2023-11-01;Вологодская область;1513
2023-08-01;Омская область;1364
2024-08-01;Забайкальский край;451
2024-07-01;Чувашская Республика;1201
2024-01-01;Костромская область;815
2022-02-01;Оренбургская область;558
2023-05-01;Приморский край;5950
2023-04-01;Кемеровская область;1477
2023-01-01;Тверская область;760
2022-06-01;Архангельская область;1909
2023-12-01;Курская область;837
2023-04-01;Воронежская область;7089
2023-02-01;Смоленская область;489
2023-03-01;Республика Мордовия;961
2023-05-01;Тверская область;862
2023-05-01;Ивановская область;630
2022-09-01;Костромская область;1053
2022-03-01;Орловская область;695
2022-01-01;Республика Хакасия;55
2022-06-01;Нижегородская область;2469
2023-09-01;Вологодская область;1003
2023-04-01;Томская область;857
2023-02-01;Владимирская область;1394
2023-10-01;Ивановская область;761
2023-05-01;Рязанская область;5304
2022-09-01;Московская область;21802
2022-02-01;Костромская область;507
2022-09-01;Ульяновская область;1934
2023-03-01;Ивановская область;602
2024-08-01;Республика Карелия;182
2022-04-01;Кемеровская область;1462
2024-06-01;Нижегородская область;3129
2022-03-01;Владимирская область;843
2023-12-01;Брянская область;1229
2023-01-01;Архангельская область;1161
2023-07-01;Кемеровская область;1362
2024-01-01;Приморский край;11148
2022-08-01;Удмуртская Республика;4822
2024-05-01;Саратовская область;1812
2023-11-01;Удмуртская Республика;8111
2023-09-01;Республика Бурятия;245
2022-09-01;Кировская область;1395
2022-06-01;Свердловская область;12460
2022-07-01;Кемеровская область;901
2023-06-01;Саратовская область;534
2023-12-01;Тверская область;1187
2024-08-01;Новгородская область;66
2022-04-01;Республика Мордовия;1283
2022-12-01;Республика Мордовия;886
2023-06-01;Ленинградская область;16130
2024-02-01;Оренбургская область;1115
2023-10-01;Красноярский край;4474
2022-01-01;Архангельская область;1545
2022-02-01;Пензенская область;5999
2024-03-01;Челябинская область;5825
2024-02-01;Ленинградская область;21585
2022-08-01;Новгородская область;147
2023-06-01;Рязанская область;4398
2024-07-01;Нижегородская область;3081
2023-08-01;Ленинградская область;18852
2022-07-01;Чувашская Республика;791
2024-02-01;Архангельская область;2236
2022-12-01;Ростовская область;6791
2023-02-01;Пензенская область;3677
2023-12-01;Рязанская область;6601
2022-03-01;Пермский край;5153
2022-05-01;Чувашская Республика;1298
2023-07-01;Тверская область;584
2024-03-01;Архангельская область;2266
2023-01-01;Сахалинская область;959
2024-07-01;Смоленская область;1963
2023-12-01;Челябинская область;8146
2024-08-01;Ленинградская область;19565
2024-04-01;Иркутская область;3181
2022-07-01;Республика Саха (Якутия);847
2023-11-01;Республика Саха (Якутия);847
2023-02-01;Томская область;531
2022-10-01;Республика Башкортостан;5142
2023-04-01;Московская область;27782
2024-04-01;Орловская область;1089
2023-02-01;Курганская область;578
2024-05-01;Челябинская область;5648
2023-08-01;Калининградская область;2639
2023-03-01;Брянская область;652
2023-11-01;Самарская область;4548
2024-03-01;Вологодская область;1203
2024-08-01;Хабаровский край;3490
2023-12-01;Россия;429961
2023-05-01;Россия;335590
2023-02-01;Россия;296189
2022-03-01;Россия;274268
2024-05-01;Россия;416134
2022-12-01;Россия;311808
2024-08-01;Россия;399747
2023-01-01;Россия;296375
2022-08-01;Россия;293967
2023-10-01;Россия;372791
2022-09-01;Россия;315861
2022-07-01;Россия;282882
2022-11-01;Россия;324258
2024-03-01;Россия;402405
2024-02-01;Россия;397300
2023-04-01;Россия;342857
2024-06-01;Россия;406037
2023-08-01;Россия;338229
2023-07-01;Россия;326834
2023-06-01;Россия;335608
2023-03-01;Россия;316347
2022-05-01;Россия;327965
2024-07-01;Россия;404498
2022-04-01;Россия;309539
2022-06-01;Россия;303006
2024-01-01;Россия;434548
2022-02-01;Россия;257729
2022-10-01;Россия;306820
2022-01-01;Россия;267660
2024-04-01;Россия;414716
2023-09-01;Россия;341028
2023-11-01;Россия;394280
2022-07-01;Челябинская область;2496
2023-01-01;Оренбургская область;942
2024-01-01;Сахалинская область;1395
2023-05-01;Тюменская область;11564
2022-12-01;Самарская область;3105
2023-07-01;Хабаровский край;1619
2022-03-01;Архангельская область;1340
2023-09-01;Курганская область;1338
2024-06-01;Московская область;28466
2022-03-01;Республика Адыгея;715
2024-07-01;Владимирская область;2206
2023-07-01;Новосибирская область;9057
2022-06-01;Хабаровский край;1236
2023-11-01;Республика Марий Эл;539
2024-02-01;Краснодарский край;42002
2023-05-01;Ярославская область;2696
2022-08-01;Смоленская область;1510
2023-01-01;Кировская область;963
2024-03-01;Республика Марий Эл;1047
2022-03-01;Тульская область;2126
2022-09-01;Омская область;558
2024-08-01;Ивановская область;699
2023-02-01;Рязанская область;4881
2024-02-01;Тульская область;4368
2024-02-01;Республика Бурятия;278
2022-10-01;Волгоградская область;1746
2022-02-01;Курская область;773
2022-10-01;Челябинская область;4184
2024-07-01;Ханты-Мансийский автономный округ — Югра;2811
2023-03-01;Ярославская область;1690
2023-09-01;Ленинградская область;19444
2023-02-01;Нижегородская область;3081
2022-11-01;Томская область;504
2024-06-01;Кемеровская область;355
2023-09-01;Пензенская область;6602
2023-02-01;Ставропольский край;2831
2023-05-01;Республика Карелия;300
2023-10-01;Ярославская область;2417
2023-10-01;Челябинская область;5229
2022-01-01;Саратовская область;783
2023-12-01;Ульяновская область;2893
2022-12-01;Республика Хакасия;37
2022-05-01;Ростовская область;12348
2023-08-01;Томская область;358
2022-06-01;Волгоградская область;2659
2023-03-01;Самарская область;3786
2024-04-01;Новосибирская область;12283
2023-09-01;Тверская область;1005
2024-04-01;Амурская область;599
2024-08-01;Брянская область;636
2023-08-01;Саратовская область;1424
2023-05-01;Нижегородская область;3594
2023-01-01;Хабаровский край;746
2023-05-01;Амурская область;395
2023-07-01;Челябинская область;4295
2024-06-01;Брянская область;1040
2023-11-01;Республика Башкортостан;8301
2023-06-01;Ростовская область;11404
2022-03-01;Приморский край;4219
2023-12-01;Томская область;973
2022-02-01;Псковская область;543
2023-07-01;Республика Марий Эл;486
2024-06-01;Ульяновская область;3057
2024-03-01;Смоленская область;2174
2022-10-01;Иркутская область;3080
2023-03-01;Хабаровский край;760
2024-02-01;Псковская область;894
2022-02-01;Ленинградская область;14597
2022-11-01;Иркутская область;3170
2024-05-01;Санкт-Петербург;25104
2023-08-01;Ставропольский край;3140
2024-05-01;Сахалинская область;1581
2022-03-01;Хабаровский край;853
2022-06-01;Астраханская область;1148
2022-06-01;Орловская область;970
2022-04-01;Республика Татарстан;9574
2022-03-01;Челябинская область;3361
2024-07-01;Курганская область;1985
2023-09-01;Астраханская область;2387
2023-07-01;Пензенская область;6758
2024-03-01;Ивановская область;815
2022-03-01;Тюменская область;9889
2022-01-01;Омская область;334
2023-05-01;Ленинградская область;19112
2023-06-01;Томская область;597
2023-09-01;Рязанская область;5599
2024-02-01;Пермский край;6490
2022-03-01;Республика Мордовия;952
2023-09-01;Санкт-Петербург;28155
2024-04-01;Тульская область;5424
2022-06-01;Псковская область;607
2022-02-01;Белгородская область;381
2022-03-01;Ленинградская область;15261
2024-04-01;Челябинская область;5474
2022-06-01;Амурская область;217
2022-09-01;Санкт-Петербург;30828
2022-05-01;Республика Адыгея;873
2024-01-01;Волгоградская область;3575
2024-05-01;Алтайский край;1503
2022-09-01;Томская область;331
2022-11-01;Тюменская область;10094
2023-12-01;Новосибирская область;10628
2022-07-01;Алтайский край;1251
2024-02-01;Тверская область;1299
2022-02-01;Новгородская область;54
2024-01-01;Республика Бурятия;210
2022-09-01;Республика Татарстан;7941
2024-02-01;Кемеровская область;1214
2023-02-01;Волгоградская область;2270
2023-10-01;Смоленская область;1419
2022-04-01;Орловская область;1148
2024-02-01;Волгоградская область;2751
2022-05-01;Свердловская область;13837
2022-10-01;Республика Карелия;364
2022-08-01;Республика Мордовия;984
2023-10-01;Удмуртская Республика;8149
2022-09-01;Архангельская область;1862
2024-05-01;Московская область;28243
2023-12-01;Оренбургская область;887
2022-12-01;Санкт-Петербург;31398
2022-01-01;Новосибирская область;10648
2023-12-01;Хабаровский край;4038
2023-11-01;Кировская область;1062
2023-08-01;Московская область;24126
2023-05-01;Оренбургская область;2557
2023-02-01;Костромская область;735
2023-07-01;Архангельская область;2196
2022-12-01;Ульяновская область;2180
2023-01-01;Ростовская область;5238
2024-05-01;Калининградская область;5057
2023-07-01;Краснодарский край;43232
2024-04-01;Краснодарский край;55049
2022-12-01;Волгоградская область;1902
2024-04-01;Омская область;1241
2022-05-01;Приморский край;7215
2024-06-01;Вологодская область;1596
2022-04-01;Тульская область;2561
2023-06-01;Орловская область;902
2022-05-01;Республика Татарстан;9820
2022-11-01;Астраханская область;1972
2024-07-01;Челябинская область;4905
2023-12-01;Забайкальский край;318
2022-10-01;Самарская область;3079
2022-02-01;Алтайский край;896
2022-05-01;Тверская область;1696
2023-07-01;Московская область;24770
2024-08-01;Саратовская область;1884
2023-04-01;Владимирская область;1214
2024-08-01;Орловская область;1560
2023-01-01;Республика Хакасия;42
2023-09-01;Свердловская область;14374
2022-11-01;Владимирская область;1855
2022-02-01;Брянская область;857
2022-10-01;Ростовская область;6479
2024-06-01;Ставропольский край;4964
2023-05-01;Тульская область;2829
2024-03-01;Владимирская область;1549
2024-06-01;Ивановская область;632
2022-04-01;Липецкая область;857
2023-02-01;Астраханская область;1561
2023-09-01;Волгоградская область;2971
2024-05-01;Ставропольский край;5348
2022-12-01;Курганская область;899
2023-04-01;Краснодарский край;35706
2023-05-01;Санкт-Петербург;43633
2022-02-01;Орловская область;836
2022-09-01;Хабаровский край;1400
2024-05-01;Владимирская область;1866
2023-01-01;Вологодская область;1195
2024-01-01;Саратовская область;1517
2022-04-01;Калужская область;1061
2023-04-01;Республика Хакасия;218
2023-03-01;Республика Башкортостан;6383
2022-02-01;Хабаровский край;653
2023-10-01;Саратовская область;1366
2023-04-01;Волгоградская область;2483
2023-08-01;Волгоградская область;2937
2023-04-01;Челябинская область;3997
2022-11-01;Сахалинская область;938
2022-06-01;Краснодарский край;34526
2024-01-01;Кемеровская область;898
2022-07-01;Липецкая область;814
2022-04-01;Вологодская область;1653
2024-03-01;Белгородская область;181
2024-06-01;Томская область;1229
2022-03-01;Ханты-Мансийский автономный округ — Югра;2522
2023-12-01;Архангельская область;1475
2022-05-01;Тюменская область;11574
2023-10-01;Орловская область;1822
2022-11-01;Республика Татарстан;7146
2023-07-01;Ставропольский край;2851
2024-08-01;Республика Мордовия;696
2023-11-01;Астраханская область;2179
2023-09-01;Оренбургская область;1084
2022-03-01;Пензенская область;6644
2023-10-01;Курская область;637
2024-07-01;Амурская область;989
2024-03-01;Республика Мордовия;827
2023-02-01;Омская область;1155
2022-02-01;Тульская область;1902
2022-01-01;Воронежская область;3138
2022-12-01;Рязанская область;4115
2022-08-01;Нижегородская область;3699
2024-05-01;Ульяновская область;3112
2022-01-01;Республика Адыгея;308
2023-12-01;Алтайский край;1813
2023-04-01;Республика Башкортостан;7446
2024-06-01;Смоленская область;1913
2024-03-01;Ленинградская область;21287
2022-06-01;Ульяновская область;2042
2023-08-01;Чувашская Республика;930
2024-07-01;Кемеровская область;1273
2023-02-01;Москва;43620
2024-03-01;Приморский край;12069
2023-05-01;Хабаровский край;1696
2022-01-01;Ивановская область;391
2022-09-01;Калужская область;1349
2023-10-01;Республика Татарстан;8861
2023-06-01;Ярославская область;2444
2023-03-01;Алтайский край;1703
2022-02-01;Астраханская область;1323
2023-02-01;Хабаровский край;723
2022-02-01;Рязанская область;3809
2022-06-01;Иркутская область;2504
2023-03-01;Липецкая область;565
2023-02-01;Псковская область;836
2023-03-01;Волгоградская область;2503
2022-07-01;Республика Карелия;166
2024-04-01;Ярославская область;2398
2022-10-01;Ивановская область;946
2023-07-01;Алтайский край;1157
2022-11-01;Волгоградская область;2000
2024-05-01;Воронежская область;6838
2022-01-01;Самарская область;3436
2024-01-01;Вологодская область;2059
2022-12-01;Свердловская область;13057
2022-07-01;Самарская область;4040
2022-08-01;Астраханская область;2029
2024-01-01;Республика Башкортостан;9850
2023-07-01;Красноярский край;3899
2023-08-01;Кировская область;602
2024-07-01;Новосибирская область;9159
2022-09-01;Новосибирская область;18219
2023-03-01;Нижегородская область;3744
2023-03-01;Республика Марий Эл;561
2023-03-01;Рязанская область;5606
2022-10-01;Ярославская область;2056
2023-10-01;Пермский край;5549
2023-12-01;Пермский край;7084
2022-02-01;Владимирская область;883
2023-04-01;Республика Татарстан;7344
2023-03-01;Москва;43047
2022-06-01;Республика Марий Эл;975
2023-05-01;Московская область;24683
2023-07-01;Рязанская область;3735
2023-02-01;Приморский край;5016
2023-07-01;Смоленская область;1371
