"date";"category";"value"
"2019-05-01";"Иркутская область";51
"2019-05-01";"Кабардино-Балкарская Республика";22.6
"2019-05-01";"Калининградская область";53.3
"2019-05-01";"Калужская область";45.4
"2019-05-01";"Камчатский край";53.8
"2019-05-01";"Карачаево-Черкесская Республика";27
"2019-05-01";"Кемеровская область";48.9
"2019-05-01";"Кировская область";52.8
"2019-05-01";"Костромская область";46.3
"2019-05-01";"Краснодарский край";43.8
"2019-05-01";"Красноярский край";47.3
"2019-05-01";"Курганская область";48.3
"2019-05-01";"Курская область";42.8
"2019-05-01";"Липецкая область";44.6
"2019-05-01";"Магаданская область";50.4
"2019-05-01";"Москва";52.4
"2019-05-01";"Мурманская область";57.7
"2019-05-01";"Нижегородская область";49.6
"2019-05-01";"Новгородская область";52.9
"2019-05-01";"Новосибирская область";45.7
"2019-05-01";"Омская область";46.5
"2019-05-01";"Оренбургская область";43.1
"2019-05-01";"Орловская область";46.9
"2019-05-01";"Пензенская область";43.8
"2019-05-01";"Пермский край";53.2
"2019-05-01";"Приморский край";44.4
"2019-05-01";"Псковская область";48.7
"2019-05-01";"Республика Адыгея";36.9
"2019-05-01";"Республика Алтай";48.6
"2019-05-01";"Республика Башкортостан";48.8
"2019-05-01";"Республика Бурятия";51.6
"2019-05-01";"Республика Дагестан";15.5
"2019-05-01";"Республика Ингушетия";10
"2019-05-01";"Республика Калмыкия";40.2
"2019-05-01";"Республика Карелия";58.8
"2019-05-01";"Республика Коми";57.2
"2019-05-01";"Республика Марий Эл";46.1
"2019-05-01";"Республика Мордовия";39.3
"2019-05-01";"Республика Саха (Якутия)";51.1
"2019-05-01";"Республика Северная Осетия — Алания";26.3
"2019-05-01";"Республика Татарстан";46.7
"2019-05-01";"Республика Тыва";42.3
"2019-05-01";"Республика Хакасия";41.5
"2019-05-01";"Россия";48.7
"2019-05-01";"Ростовская область";43.2
"2019-05-01";"Рязанская область";41.5
"2019-05-01";"Самарская область";48.7
"2019-05-01";"Санкт-Петербург";54
"2019-05-01";"Саратовская область";46.3
"2019-05-01";"Сахалинская область";53
"2019-05-01";"Свердловская область";52.2
"2019-05-01";"Смоленская область";43.5
"2019-05-01";"Ставропольский край";39.5
"2019-05-01";"Тамбовская область";38.2
"2019-05-01";"Тверская область";47
"2019-05-01";"Томская область";54.4
"2019-05-01";"Тульская область";45.1
"2019-05-01";"Тюменская область";56
"2019-05-01";"Удмуртская Республика";51.7
"2019-05-01";"Ульяновская область";42
"2019-05-01";"Хабаровский край";51.8
"2019-05-01";"Ханты-Мансийский автономный округ — Югра";50.2
"2019-05-01";"Челябинская область";45
"2019-05-01";"Чеченская Республика";10.2
"2019-05-01";"Чувашская Республика";43.2
"2019-05-01";"Чукотский автономный округ";53.1
"2019-05-01";"Ямало-Ненецкий автономный округ";50.9
"2019-05-01";"Ярославская область";49.6
"2019-04-01";"Алтайский край";45.5
"2019-04-01";"Амурская область";47
"2019-04-01";"Архангельская область";55.1
"2019-04-01";"Астраханская область";42.9
"2019-04-01";"Белгородская область";43.2
"2019-04-01";"Брянская область";38.2
"2019-04-01";"Владимирская область";43.3
"2019-04-01";"Волгоградская область";45.2
"2019-04-01";"Вологодская область";51.8
"2019-04-01";"Воронежская область";46.9
"2019-04-01";"Еврейская автономная область";49.6
"2019-04-01";"Забайкальский край";47.7
"2019-04-01";"Ивановская область";39.5
"2019-04-01";"Иркутская область";50.4
"2019-04-01";"Кабардино-Балкарская Республика";23
"2019-04-01";"Калининградская область";51.8
"2019-04-01";"Калужская область";43.6
"2019-04-01";"Камчатский край";54.2
"2019-04-01";"Карачаево-Черкесская Республика";26.4
"2019-04-01";"Кемеровская область";47.8
"2019-04-01";"Кировская область";51.3
"2019-04-01";"Костромская область";44.9
"2019-04-01";"Краснодарский край";43
"2019-04-01";"Красноярский край";46.2
"2019-04-01";"Курганская область";46.7
"2019-04-01";"Курская область";41.6
"2019-04-01";"Липецкая область";42.9
"2019-04-01";"Магаданская область";50.4
"2019-04-01";"Москва";50.8
"2019-04-01";"Мурманская область";57.5
"2019-04-01";"Нижегородская область";47.8
"2019-04-01";"Новгородская область";51.7
"2019-04-01";"Новосибирская область";45.3
"2019-04-01";"Омская область";46.2
"2019-04-01";"Оренбургская область";42.7
"2019-04-01";"Орловская область";45.8
"2019-04-01";"Пензенская область";43.1
"2019-04-01";"Пермский край";51.3
"2019-04-01";"Приморский край";43.8
"2019-04-01";"Псковская область";47.7
"2019-04-01";"Республика Адыгея";37
"2019-04-01";"Республика Алтай";48.1
"2019-04-01";"Республика Башкортостан";48.1
"2019-04-01";"Республика Бурятия";50
"2019-04-01";"Республика Дагестан";16.4
"2019-04-01";"Республика Ингушетия";11.8
"2019-04-01";"Республика Калмыкия";39.4
"2019-04-01";"Республика Карелия";57.5
"2019-04-01";"Республика Коми";56.4
"2019-04-01";"Республика Марий Эл";45.3
"2019-04-01";"Республика Мордовия";37.3
"2019-04-01";"Республика Саха (Якутия)";50.7
"2019-04-01";"Республика Северная Осетия — Алания";25.3
"2019-04-01";"Республика Татарстан";46.5
"2019-04-01";"Республика Тыва";41.2
"2019-04-01";"Республика Хакасия";40.4
"2019-04-01";"Россия";47.6
"2019-04-01";"Ростовская область";42.5
"2019-04-01";"Рязанская область";39.9
"2019-04-01";"Самарская область";47.9
"2019-04-01";"Санкт-Петербург";53
"2019-04-01";"Саратовская область";44.1
"2019-04-01";"Сахалинская область";52.8
"2019-04-01";"Свердловская область";51.1
"2019-04-01";"Смоленская область";42.2
"2019-04-01";"Ставропольский край";38.9
"2019-04-01";"Тамбовская область";37.6
"2019-04-01";"Тверская область";45.3
"2019-04-01";"Томская область";53.3
"2019-04-01";"Тульская область";43.6
"2019-04-01";"Тюменская область";54.4
"2019-04-01";"Удмуртская Республика";49.7
"2019-04-01";"Ульяновская область";40.3
"2019-04-01";"Хабаровский край";51.6
"2019-04-01";"Ханты-Мансийский автономный округ — Югра";49.3
"2019-04-01";"Челябинская область";44.2
"2019-04-01";"Чеченская Республика";11.3
"2019-04-01";"Чувашская Республика";42.6
"2019-04-01";"Чукотский автономный округ";52
"2019-04-01";"Ямало-Ненецкий автономный округ";50.6
"2019-04-01";"Ярославская область";48.5
"2019-03-01";"Алтайский край";47.5
"2019-03-01";"Амурская область";47.9
"2019-03-01";"Архангельская область";56.1
"2019-03-01";"Астраханская область";43.4
"2019-03-01";"Белгородская область";46.2
"2019-03-01";"Брянская область";39
"2019-03-01";"Владимирская область";45.1
"2019-03-01";"Волгоградская область";47.3
"2019-03-01";"Вологодская область";53.2
"2019-03-01";"Воронежская область";48.9
"2019-03-01";"Еврейская автономная область";49.8
"2019-03-01";"Забайкальский край";49
"2019-03-01";"Ивановская область";40.6
"2019-03-01";"Иркутская область";51.2
"2019-03-01";"Кабардино-Балкарская Республика";23.2
"2019-03-01";"Калининградская область";52.9
"2019-03-01";"Калужская область";44.9
"2019-03-01";"Камчатский край";55
"2019-03-01";"Карачаево-Черкесская Республика";26.8
"2019-03-01";"Кемеровская область";49.1
"2019-03-01";"Кировская область";52.1
"2019-03-01";"Костромская область";45.6
"2019-03-01";"Краснодарский край";43.9
"2019-03-01";"Красноярский край";47.3
"2019-03-01";"Курганская область";48.4
"2019-03-01";"Курская область";45.8
"2019-03-01";"Липецкая область";44.7
"2019-03-01";"Магаданская область";51.3
"2019-03-01";"Москва";52.1
"2019-03-01";"Мурманская область";58
"2019-03-01";"Нижегородская область";49.1
"2019-03-01";"Новгородская область";51.9
"2019-03-01";"Новосибирская область";47
"2019-03-01";"Омская область";47.2
"2019-03-01";"Оренбургская область";43.8
"2019-03-01";"Орловская область";48
"2019-03-01";"Пензенская область";44.5
"2019-03-01";"Пермский край";53
"2019-03-01";"Приморский край";45.4
"2019-03-01";"Псковская область";48.1
"2019-03-01";"Республика Адыгея";37.7
"2019-03-01";"Республика Алтай";49.3
"2019-03-01";"Республика Башкортостан";49.7
"2019-03-01";"Республика Бурятия";50.9
"2019-03-01";"Республика Дагестан";16.7
"2019-03-01";"Республика Ингушетия";13
"2019-03-01";"Республика Калмыкия";40.2
"2019-03-01";"Республика Карелия";58.1
"2019-03-01";"Республика Коми";57.1
"2019-03-01";"Республика Марий Эл";46.7
"2019-03-01";"Республика Мордовия";38.7
"2019-03-01";"Республика Саха (Якутия)";50.8
"2019-03-01";"Республика Северная Осетия — Алания";26
"2019-03-01";"Республика Татарстан";48.1
"2019-03-01";"Республика Тыва";41.9
"2019-03-01";"Республика Хакасия";43.1
"2019-03-01";"Россия";48.9
"2019-03-01";"Ростовская область";44
"2019-03-01";"Рязанская область";41.6
"2019-03-01";"Самарская область";49.3
"2019-03-01";"Санкт-Петербург";53.7
"2019-03-01";"Саратовская область";46.9
"2019-03-01";"Сахалинская область";54.9
"2019-03-01";"Свердловская область";52.1
"2019-03-01";"Смоленская область";44.3
"2019-03-01";"Ставропольский край";40
"2019-03-01";"Тамбовская область";40
"2019-03-01";"Тверская область";46.6
"2019-03-01";"Томская область";54.7
"2019-03-01";"Тульская область";44.7
"2019-03-01";"Тюменская область";55.7
"2019-03-01";"Удмуртская Республика";51.8
"2019-03-01";"Ульяновская область";42.3
"2019-03-01";"Хабаровский край";52.3
"2019-03-01";"Ханты-Мансийский автономный округ — Югра";50.7
"2019-03-01";"Челябинская область";45.1
"2019-03-01";"Чеченская Республика";12
"2019-03-01";"Чувашская Республика";43.6
"2019-03-01";"Чукотский автономный округ";52.8
"2019-03-01";"Ямало-Ненецкий автономный округ";51.7
"2019-03-01";"Ярославская область";49.4
"2019-02-01";"Алтайский край";47
"2019-02-01";"Амурская область";47.9
"2019-02-01";"Архангельская область";55
"2019-02-01";"Астраханская область";42.5
"2019-02-01";"Белгородская область";44.6
"2019-02-01";"Брянская область";38.9
"2019-02-01";"Владимирская область";43.8
"2019-02-01";"Волгоградская область";47
"2019-02-01";"Вологодская область";51.8
"2019-02-01";"Воронежская область";49.3
"2019-02-01";"Еврейская автономная область";49.5
"2019-02-01";"Забайкальский край";48.7
"2019-02-01";"Ивановская область";39.5
"2019-02-01";"Иркутская область";50.7
"2019-02-01";"Кабардино-Балкарская Республика";23.2
"2019-02-01";"Калининградская область";52.7
"2019-02-01";"Калужская область";44.7
"2019-02-01";"Камчатский край";54.4
"2019-02-01";"Карачаево-Черкесская Республика";27.1
"2019-02-01";"Кемеровская область";48.1
"2019-02-01";"Кировская область";51.4
"2019-02-01";"Костромская область";45.3
"2019-02-01";"Краснодарский край";43.6
"2019-02-01";"Красноярский край";46.5
"2019-02-01";"Курганская область";47.8
"2019-02-01";"Курская область";42.4
"2019-02-01";"Липецкая область";44.6
"2019-02-01";"Магаданская область";50.3
"2019-02-01";"Москва";51.6
"2019-02-01";"Мурманская область";57.4
"2019-02-01";"Нижегородская область";48.3
"2019-02-01";"Новгородская область";51.2
"2019-02-01";"Новосибирская область";46.1
"2019-02-01";"Омская область";46.4
"2019-02-01";"Оренбургская область";43.3
"2019-02-01";"Орловская область";47.3
"2019-02-01";"Пензенская область";44
"2019-02-01";"Пермский край";52
"2019-02-01";"Приморский край";45.4
"2019-02-01";"Псковская область";47.4
"2019-02-01";"Республика Адыгея";37.7
"2019-02-01";"Республика Алтай";49.5
"2019-02-01";"Республика Башкортостан";48.6
"2019-02-01";"Республика Бурятия";50.6
"2019-02-01";"Республика Дагестан";16.5
"2019-02-01";"Республика Ингушетия";12.9
"2019-02-01";"Республика Калмыкия";40.7
"2019-02-01";"Республика Карелия";57.1
"2019-02-01";"Республика Коми";56.3
"2019-02-01";"Республика Марий Эл";46.1
"2019-02-01";"Республика Мордовия";37.3
"2019-02-01";"Республика Саха (Якутия)";50.4
"2019-02-01";"Республика Северная Осетия — Алания";26.1
"2019-02-01";"Республика Татарстан";47
"2019-02-01";"Республика Тыва";41.5
"2019-02-01";"Республика Хакасия";40.8
"2019-02-01";"Россия";48.2
"2019-02-01";"Ростовская область";43.9
"2019-02-01";"Рязанская область";39.9
"2019-02-01";"Самарская область";48.5
"2019-02-01";"Санкт-Петербург";52.9
"2019-02-01";"Саратовская область";46.2
"2019-02-01";"Сахалинская область";52.5
"2019-02-01";"Свердловская область";50.9
"2019-02-01";"Смоленская область";43.6
"2019-02-01";"Ставропольский край";39.5
"2019-02-01";"Тамбовская область";37.4
"2019-02-01";"Тверская область";45.5
"2019-02-01";"Томская область";54.4
"2019-02-01";"Тульская область";43.8
"2019-02-01";"Тюменская область";55.2
"2019-02-01";"Удмуртская Республика";51.5
"2019-02-01";"Ульяновская область";41.4
"2019-02-01";"Хабаровский край";52.2
"2019-02-01";"Ханты-Мансийский автономный округ — Югра";49.6
"2019-02-01";"Челябинская область";43.8
"2019-02-01";"Чеченская Республика";11.7
"2019-02-01";"Чувашская Республика";43.3
"2019-02-01";"Чукотский автономный округ";51.7
"2019-02-01";"Ямало-Ненецкий автономный округ";50.5
"2019-02-01";"Ярославская область";49
"2019-01-01";"Алтайский край";50
"2019-01-01";"Амурская область";49.2
"2019-01-01";"Архангельская область";57.7
"2019-01-01";"Астраханская область";46.5
"2019-01-01";"Белгородская область";48.2
"2019-01-01";"Брянская область";42.1
"2019-01-01";"Владимирская область";47.1
"2019-01-01";"Волгоградская область";51
"2019-01-01";"Вологодская область";55.1
"2019-01-01";"Воронежская область";52.4
"2019-01-01";"Еврейская автономная область";52
"2019-01-01";"Забайкальский край";49.5
"2019-01-01";"Ивановская область";42.9
"2019-01-01";"Иркутская область";52.5
"2019-01-01";"Кабардино-Балкарская Республика";25.4
"2019-01-01";"Калининградская область";56.5
"2019-01-01";"Калужская область";48.2
"2019-01-01";"Камчатский край";56.3
"2019-01-01";"Карачаево-Черкесская Республика";30.2
"2019-01-01";"Кемеровская область";49.9
"2019-01-01";"Кировская область";54.8
"2019-01-01";"Костромская область";49.1
"2019-01-01";"Краснодарский край";46.3
"2019-01-01";"Красноярский край";48.3
"2019-01-01";"Курганская область";50.1
"2019-01-01";"Курская область";46.4
"2019-01-01";"Липецкая область";48
"2019-01-01";"Магаданская область";52.8
"2019-01-01";"Москва";55.7
"2019-01-01";"Мурманская область";60.4
"2019-01-01";"Нижегородская область";51.5
"2019-01-01";"Новгородская область";54.3
"2019-01-01";"Новосибирская область";49.1
"2019-01-01";"Омская область";48
"2019-01-01";"Оренбургская область";46.3
"2019-01-01";"Орловская область";50.2
"2019-01-01";"Пензенская область";47.5
"2019-01-01";"Пермский край";54
"2019-01-01";"Приморский край";47.7
"2019-01-01";"Псковская область";51.6
"2019-01-01";"Республика Адыгея";41.6
"2019-01-01";"Республика Алтай";51.9
"2019-01-01";"Республика Башкортостан";50.4
"2019-01-01";"Республика Бурятия";53.2
"2019-01-01";"Республика Дагестан";18.6
"2019-01-01";"Республика Ингушетия";15.7
"2019-01-01";"Республика Калмыкия";42.9
"2019-01-01";"Республика Карелия";60.2
"2019-01-01";"Республика Коми";59.2
"2019-01-01";"Республика Марий Эл";49.7
"2019-01-01";"Республика Мордовия";40.2
"2019-01-01";"Республика Саха (Якутия)";51.3
"2019-01-01";"Республика Северная Осетия — Алания";28.5
"2019-01-01";"Республика Татарстан";49.7
"2019-01-01";"Республика Тыва";43.5
"2019-01-01";"Республика Хакасия";42.6
"2019-01-01";"Россия";51.4
"2019-01-01";"Ростовская область";47.2
"2019-01-01";"Рязанская область";45.3
"2019-01-01";"Самарская область";51
"2019-01-01";"Санкт-Петербург";56.3
"2019-01-01";"Саратовская область";50.4
"2019-01-01";"Сахалинская область";54
"2019-01-01";"Свердловская область";54.1
"2019-01-01";"Смоленская область";47.2
"2019-01-01";"Ставропольский край";42.7
"2019-01-01";"Тамбовская область";42.4
"2019-01-01";"Тверская область";49.4
"2019-01-01";"Томская область";56.5
"2019-01-01";"Тульская область";47
"2019-01-01";"Тюменская область";57.4
"2019-01-01";"Удмуртская Республика";54.2
"2019-01-01";"Ульяновская область";45
"2019-01-01";"Хабаровский край";53.8
"2019-01-01";"Ханты-Мансийский автономный округ — Югра";51.1
"2019-01-01";"Челябинская область";46.5
"2019-01-01";"Чеченская Республика";13.6
"2019-01-01";"Чувашская Республика";45.9
"2019-01-01";"Чукотский автономный округ";52
"2019-01-01";"Ямало-Ненецкий автономный округ";53
"2019-01-01";"Ярославская область";52.3
"2018-12-01";"Алтайский край";44.9
"2018-12-01";"Амурская область";45.2
"2018-12-01";"Архангельская область";52.9
"2018-12-01";"Астраханская область";39.9
"2018-12-01";"Белгородская область";40.8
"2018-12-01";"Брянская область";36.9
"2018-12-01";"Владимирская область";41.2
"2018-12-01";"Волгоградская область";43.3
"2018-12-01";"Вологодская область";49.8
"2018-12-01";"Воронежская область";44.9
"2018-12-01";"Еврейская автономная область";46.2
"2018-12-01";"Забайкальский край";46
"2018-12-01";"Ивановская область";36.7
"2018-12-01";"Иркутская область";48.8
"2018-12-01";"Кабардино-Балкарская Республика";20.3
"2018-12-01";"Калининградская область";49.7
"2018-12-01";"Калужская область";41.6
"2018-12-01";"Камчатский край";50.2
"2018-12-01";"Карачаево-Черкесская Республика";24.1
"2018-12-01";"Кемеровская область";47.6
"2018-12-01";"Кировская область";48.2
"2018-12-01";"Костромская область";41.7
"2018-12-01";"Краснодарский край";41.7
"2018-12-01";"Красноярский край";45.2
"2018-12-01";"Курганская область";45.8
"2018-12-01";"Курская область";40.6
"2018-12-01";"Липецкая область";41.2
"2018-12-01";"Магаданская область";47.4
"2018-12-01";"Москва";48.5
"2018-12-01";"Мурманская область";55
"2018-12-01";"Нижегородская область";45.7
"2018-12-01";"Новгородская область";49.4
"2018-12-01";"Новосибирская область";43.8
"2018-12-01";"Омская область";44.7
"2018-12-01";"Оренбургская область";40.7
"2018-12-01";"Орловская область";43.8
"2018-12-01";"Пензенская область";40.7
"2018-12-01";"Пермский край";49.8
"2018-12-01";"Приморский край";42.7
"2018-12-01";"Псковская область";45
"2018-12-01";"Республика Адыгея";34.9
"2018-12-01";"Республика Алтай";45.9
"2018-12-01";"Республика Башкортостан";46.2
"2018-12-01";"Республика Бурятия";47.9
"2018-12-01";"Республика Дагестан";13.9
"2018-12-01";"Республика Ингушетия";9.9
"2018-12-01";"Республика Калмыкия";38.6
"2018-12-01";"Республика Карелия";55.2
"2018-12-01";"Республика Коми";54.5
"2018-12-01";"Республика Марий Эл";42.6
"2018-12-01";"Республика Мордовия";34.6
"2018-12-01";"Республика Саха (Якутия)";47.2
"2018-12-01";"Республика Северная Осетия — Алания";22.7
"2018-12-01";"Республика Татарстан";44.5
"2018-12-01";"Республика Тыва";39.4
"2018-12-01";"Республика Хакасия";38.8
"2018-12-01";"Россия";45.6
"2018-12-01";"Ростовская область";41.3
"2018-12-01";"Рязанская область";37.4
"2018-12-01";"Самарская область";46.4
"2018-12-01";"Санкт-Петербург";50.5
"2018-12-01";"Саратовская область";43
"2018-12-01";"Сахалинская область";49.6
"2018-12-01";"Свердловская область";49
"2018-12-01";"Смоленская область";40.8
"2018-12-01";"Ставропольский край";36.8
"2018-12-01";"Тамбовская область";34.5
"2018-12-01";"Тверская область";43.2
"2018-12-01";"Томская область";52.8
"2018-12-01";"Тульская область";41.4
"2018-12-01";"Тюменская область";52.7
"2018-12-01";"Удмуртская Республика";49.4
"2018-12-01";"Ульяновская область";38.7
"2018-12-01";"Хабаровский край";49.3
"2018-12-01";"Ханты-Мансийский автономный округ — Югра";48.2
"2018-12-01";"Челябинская область";42.3
"2018-12-01";"Чеченская Республика";9.9
"2018-12-01";"Чувашская Республика";40.3
"2018-12-01";"Чукотский автономный округ";48.6
"2018-12-01";"Ямало-Ненецкий автономный округ";48
"2018-12-01";"Ярославская область";46.1
"2018-11-01";"Алтайский край";45.5
"2018-11-01";"Амурская область";46
"2018-11-01";"Архангельская область";53.7
"2018-11-01";"Астраханская область";41.7
"2018-11-01";"Белгородская область";42
"2018-11-01";"Брянская область";37.7
"2018-11-01";"Владимирская область";42.5
"2018-11-01";"Волгоградская область";44.3
"2018-11-01";"Вологодская область";51.2
"2018-11-01";"Воронежская область";46.2
"2018-11-01";"Еврейская автономная область";47
"2018-11-01";"Забайкальский край";45.8
"2018-11-01";"Ивановская область";37.4
"2018-11-01";"Иркутская область";48.5
"2018-11-01";"Кабардино-Балкарская Республика";22
"2018-11-01";"Калининградская область";51.5
"2018-11-01";"Калужская область";42.8
"2018-11-01";"Камчатский край";51.5
"2018-11-01";"Карачаево-Черкесская Республика";23.7
"2018-11-01";"Кемеровская область";47.4
"2018-11-01";"Кировская область";50
"2018-11-01";"Костромская область";43.3
"2018-11-01";"Краснодарский край";42.8
"2018-11-01";"Красноярский край";45.6
"2018-11-01";"Курганская область";46.3
"2018-11-01";"Курская область";41.3
"2018-11-01";"Липецкая область";42.2
"2018-11-01";"Магаданская область";47.8
"2018-11-01";"Москва";50.6
"2018-11-01";"Мурманская область";56.3
"2018-11-01";"Нижегородская область";47.4
"2018-11-01";"Новгородская область";50.4
"2018-11-01";"Новосибирская область";43.6
"2018-11-01";"Омская область";45.1
"2018-11-01";"Оренбургская область";41.4
"2018-11-01";"Орловская область";44.9
"2018-11-01";"Пензенская область";42.1
"2018-11-01";"Пермский край";51.1
"2018-11-01";"Приморский край";43.2
"2018-11-01";"Псковская область";46.6
"2018-11-01";"Республика Адыгея";36
"2018-11-01";"Республика Алтай";46.7
"2018-11-01";"Республика Башкортостан";47.1
"2018-11-01";"Республика Бурятия";49.1
"2018-11-01";"Республика Дагестан";16.1
"2018-11-01";"Республика Ингушетия";12.3
"2018-11-01";"Республика Калмыкия";39.2
"2018-11-01";"Республика Карелия";56.2
"2018-11-01";"Республика Коми";55.9
"2018-11-01";"Республика Марий Эл";44.3
"2018-11-01";"Республика Мордовия";36.3
"2018-11-01";"Республика Саха (Якутия)";46.5
"2018-11-01";"Республика Северная Осетия — Алания";24.7
"2018-11-01";"Республика Татарстан";46.1
"2018-11-01";"Республика Тыва";39.1
"2018-11-01";"Республика Хакасия";39.7
"2018-11-01";"Россия";46.9
"2018-11-01";"Ростовская область";42.1
"2018-11-01";"Рязанская область";40
"2018-11-01";"Самарская область";47.5
"2018-11-01";"Санкт-Петербург";51.7
"2018-11-01";"Саратовская область";43.7
"2018-11-01";"Сахалинская область";50.3
"2018-11-01";"Свердловская область";49.7
"2018-11-01";"Смоленская область";42.1
"2018-11-01";"Ставропольский край";38.1
"2018-11-01";"Тамбовская область";36.4
"2018-11-01";"Тверская область";44.6
"2018-11-01";"Томская область";53.7
"2018-11-01";"Тульская область";42.6
"2018-11-01";"Тюменская область";53.3
"2018-11-01";"Удмуртская Республика";50.8
"2018-11-01";"Ульяновская область";40.1
"2018-11-01";"Хабаровский край";49.5
"2018-11-01";"Ханты-Мансийский автономный округ — Югра";48.5
"2018-11-01";"Челябинская область";43.2
"2018-11-01";"Чеченская Республика";11.8
"2018-11-01";"Чувашская Республика";41.2
"2018-11-01";"Чукотский автономный округ";48.1
"2018-11-01";"Ямало-Ненецкий автономный округ";48.7
"2018-11-01";"Ярославская область";46.8
"2018-10-01";"Алтайский край";43.6
"2018-10-01";"Амурская область";44.6
"2018-10-01";"Архангельская область";52.1
"2018-10-01";"Астраханская область";39.8
"2018-10-01";"Белгородская область";41.3
"2018-10-01";"Брянская область";36.4
"2018-10-01";"Владимирская область";41
"2018-10-01";"Волгоградская область";42.2
"2018-10-01";"Вологодская область";49.2
"2018-10-01";"Воронежская область";44.3
"2018-10-01";"Еврейская автономная область";45.5
"2018-10-01";"Забайкальский край";45.2
"2018-10-01";"Ивановская область";36.5
"2018-10-01";"Иркутская область";47.6
"2018-10-01";"Кабардино-Балкарская Республика";22.1
"2018-10-01";"Калининградская область";49.9
"2018-10-01";"Калужская область";41.2
"2018-10-01";"Камчатский край";48.4
"2018-10-01";"Карачаево-Черкесская Республика";23
"2018-10-01";"Кемеровская область";45.9
"2018-10-01";"Кировская область";48.2
"2018-10-01";"Костромская область";41.1
"2018-10-01";"Краснодарский край";41.1
"2018-10-01";"Красноярский край";44
"2018-10-01";"Курганская область";44.8
"2018-10-01";"Курская область";39.2
"2018-10-01";"Липецкая область";40.1
"2018-10-01";"Магаданская область";46.7
"2018-10-01";"Москва";49.7
"2018-10-01";"Мурманская область";54.9
"2018-10-01";"Нижегородская область";46
"2018-10-01";"Новгородская область";49.2
"2018-10-01";"Новосибирская область";42.4
"2018-10-01";"Омская область";43.4
"2018-10-01";"Оренбургская область";39.9
"2018-10-01";"Орловская область";43.4
"2018-10-01";"Пензенская область";40.2
"2018-10-01";"Пермский край";49.8
"2018-10-01";"Приморский край";41.7
"2018-10-01";"Псковская область";45.6
"2018-10-01";"Республика Адыгея";34.2
"2018-10-01";"Республика Алтай";44.6
"2018-10-01";"Республика Башкортостан";46
"2018-10-01";"Республика Бурятия";47.8
"2018-10-01";"Республика Дагестан";15.2
"2018-10-01";"Республика Ингушетия";11.8
"2018-10-01";"Республика Калмыкия";37.2
"2018-10-01";"Республика Карелия";54.8
"2018-10-01";"Республика Коми";54.3
"2018-10-01";"Республика Марий Эл";42.4
"2018-10-01";"Республика Мордовия";34.8
"2018-10-01";"Республика Саха (Якутия)";46
"2018-10-01";"Республика Северная Осетия — Алания";23.8
"2018-10-01";"Республика Татарстан";44.2
"2018-10-01";"Республика Тыва";38.4
"2018-10-01";"Республика Хакасия";37.9
"2018-10-01";"Россия";45.5
"2018-10-01";"Ростовская область";39.6
"2018-10-01";"Рязанская область";38.6
"2018-10-01";"Самарская область";45.8
"2018-10-01";"Санкт-Петербург";50.7
"2018-10-01";"Саратовская область";42.1
"2018-10-01";"Сахалинская область";48.9
"2018-10-01";"Свердловская область";48.8
"2018-10-01";"Смоленская область";40.8
"2018-10-01";"Ставропольский край";36.1
"2018-10-01";"Тамбовская область";35.2
"2018-10-01";"Тверская область";43.3
"2018-10-01";"Томская область";51.4
"2018-10-01";"Тульская область";41.1
"2018-10-01";"Тюменская область";51.7
"2018-10-01";"Удмуртская Республика";49.8
"2018-10-01";"Ульяновская область";38.6
"2018-10-01";"Хабаровский край";47.8
"2018-10-01";"Ханты-Мансийский автономный округ — Югра";46.8
"2018-10-01";"Челябинская область";41.9
"2018-10-01";"Чеченская Республика";10.9
"2018-10-01";"Чувашская Республика";39.7
"2018-10-01";"Чукотский автономный округ";47.1
"2018-10-01";"Ямало-Ненецкий автономный округ";47.1
"2018-10-01";"Ярославская область";45.4
"2018-09-01";"Алтайский край";42.9
"2018-09-01";"Амурская область";43.9
"2018-09-01";"Архангельская область";50.9
"2018-09-01";"Астраханская область";39.2
"2018-09-01";"Белгородская область";39.8
"2018-09-01";"Брянская область";35.5
"2018-09-01";"Владимирская область";39.7
"2018-09-01";"Волгоградская область";41.7
"2018-09-01";"Вологодская область";48.4
"2018-09-01";"Воронежская область";43.5
"2018-09-01";"Еврейская автономная область";45.3
"2018-09-01";"Забайкальский край";45.4
"2018-09-01";"Ивановская область";35.4
"2018-09-01";"Иркутская область";47.3
"2018-09-01";"Кабардино-Балкарская Республика";21.4
"2018-09-01";"Калининградская область";49
"2018-09-01";"Калужская область";40.4
"2018-09-01";"Камчатский край";46.5
"2018-09-01";"Карачаево-Черкесская Республика";24.1
"2018-09-01";"Кемеровская область";45
"2018-09-01";"Кировская область";46.9
"2018-09-01";"Костромская область";40.5
"2018-09-01";"Краснодарский край";40.4
"2018-09-01";"Красноярский край";43.2
"2018-09-01";"Курганская область";44.1
"2018-09-01";"Курская область";38.5
"2018-09-01";"Липецкая область";39.1
"2018-09-01";"Магаданская область";46.5
"2018-09-01";"Москва";48.7
"2018-09-01";"Мурманская область";53.9
"2018-09-01";"Нижегородская область";44.7
"2018-09-01";"Новгородская область";48.4
"2018-09-01";"Новосибирская область";41.7
"2018-09-01";"Омская область";42.4
"2018-09-01";"Оренбургская область";39.2
"2018-09-01";"Орловская область";42.1
"2018-09-01";"Пензенская область";38.3
