date;region;value
2023-12-01;Республика Саха (Якутия);2057
2024-05-01;Астраханская область;2218
2022-09-01;Астраханская область;2203
2024-08-01;Костромская область;1594
2022-02-01;Калужская область;5271
2023-06-01;Удмуртская Республика;4629
2023-06-01;Амурская область;4358
2023-11-01;Республика Хакасия;1872
2022-05-01;Ростовская область;18442
2022-06-01;Амурская область;3241
2023-09-01;Кемеровская область;6378
2023-07-01;Калининградская область;7256
2024-01-01;Ямало-Ненецкий автономный округ;1405
2022-05-01;Ханты-Мансийский автономный округ — Югра;8740
2024-07-01;Республика Татарстан;7771
2023-01-01;Курганская область;1563
2024-04-01;Республика Бурятия;1643
2023-12-01;Республика Мордовия;901
2023-12-01;Владимирская область;3824
2023-11-01;Самарская область;5481
2023-11-01;Чукотский автономный округ;55
2023-11-01;Камчатский край;594
2022-01-01;Владимирская область;4860
2022-04-01;Санкт-Петербург;23267
2023-07-01;Сахалинская область;2155
2024-08-01;Ивановская область;1679
2024-03-01;Республика Марий Эл;1256
2024-06-01;Новгородская область;899
2023-07-01;Астраханская область;2034
2023-11-01;Омская область;4377
2024-02-01;Республика Тыва;518
2023-04-01;Камчатский край;694
2024-07-01;Оренбургская область;4027
2024-01-01;Белгородская область;3961
2023-03-01;Севастополь;1736
2022-01-01;Алтайский край;3484
2022-06-01;Сахалинская область;1671
2023-05-01;Чувашская Республика;2831
2023-10-01;Новгородская область;899
2023-03-01;Ивановская область;2380
2022-09-01;Нижегородская область;8686
2022-05-01;Республика Бурятия;1994
2024-04-01;Кемеровская область;7393
2024-08-01;Красноярский край;9098
2023-10-01;Ставропольский край;9728
2022-04-01;Карачаево-Черкесская Республика;160
2022-02-01;Республика Дагестан;2011
2022-01-01;Республика Бурятия;2056
2023-12-01;Республика Дагестан;1433
2022-10-01;Липецкая область;2256
