"date";"category";"value"
"2023-10-31";"Ростовская область";82890
"2023-10-31";"Рязанская область";71096
"2023-10-31";"Самарская область";80633
"2023-10-31";"Санкт-Петербург";181295
"2023-10-31";"Саратовская область";69203
"2023-10-31";"Сахалинская область";129999
"2023-10-31";"Свердловская область";83422
"2023-10-31";"Севастополь";148394
"2023-10-31";"Смоленская область";61055
"2023-10-31";"Ставропольский край";86237
"2023-10-31";"Тамбовская область";70761
"2023-10-31";"Тверская область";75837
"2023-10-31";"Томская область";88224
"2023-10-31";"Тульская область";72426
"2023-10-31";"Тюменская область";93838
"2023-10-31";"Удмуртская Республика";69938
"2023-10-31";"Ульяновская область";70223
"2023-10-31";"Хабаровский край";92643
"2023-10-31";"Ханты-Мансийский автономный округ — Югра";96805
"2023-10-31";"Челябинская область";66948
"2023-10-31";"Чеченская Республика";59338
"2023-10-31";"Чувашская Республика";83390
"2023-10-31";"Чукотский автономный округ";129470
"2023-10-31";"Ямало-Ненецкий автономный округ";127767
"2023-10-31";"Ярославская область";72995
"2023-09-30";"Алтайский край";79542
"2023-09-30";"Амурская область";108260
"2023-09-30";"Архангельская область";86735
"2023-09-30";"Астраханская область";70238
"2023-09-30";"Белгородская область";76265
"2023-09-30";"Брянская область";63041
"2023-09-30";"Владимирская область";67883
"2023-09-30";"Волгоградская область";69476
"2023-09-30";"Вологодская область";71854
"2023-09-30";"Воронежская область";78597
"2023-09-30";"Еврейская автономная область";72042
"2023-09-30";"Забайкальский край";91524
"2023-09-30";"Ивановская область";66345
"2023-09-30";"Иркутская область";88514
"2023-09-30";"Кабардино-Балкарская Республика";61344
"2023-09-30";"Калининградская область";97115
"2023-09-30";"Калужская область";86656
"2023-09-30";"Камчатский край";126552
"2023-09-30";"Карачаево-Черкесская Республика";85866
"2023-09-30";"Кемеровская область";74906
"2023-09-30";"Кировская область";74084
"2023-09-30";"Костромская область";68065
"2023-09-30";"Краснодарский край";134110
"2023-09-30";"Красноярский край";88532
"2023-09-30";"Курганская область";61566
"2023-09-30";"Курская область";69892
"2023-09-30";"Ленинградская область";121120
"2023-09-30";"Липецкая область";70829
"2023-09-30";"Магаданская область";108127
"2023-09-30";"Москва";271044
"2023-09-30";"Московская область";140165
"2023-09-30";"Мурманская область";74575
"2023-09-30";"Ненецкий автономный округ";95148
"2023-09-30";"Нижегородская область";93133
"2023-09-30";"Новгородская область";69377
"2023-09-30";"Новосибирская область";101782
"2023-09-30";"Омская область";85320
"2023-09-30";"Оренбургская область";59560
"2023-09-30";"Орловская область";68194
"2023-09-30";"Пензенская область";73202
