"date";"category";"value"
"2018-05-31";"Новосибирская область";56481
"2018-05-31";"Омская область";43341
"2018-05-31";"Оренбургская область";37340
"2018-05-31";"Орловская область";37259
"2018-05-31";"Пензенская область";41232
"2018-05-31";"Пермский край";52002
"2018-05-31";"Приморский край";72235
"2018-05-31";"Псковская область";40824
"2018-05-31";"Республика Адыгея";35895
"2018-05-31";"Республика Алтай";43849
"2018-05-31";"Республика Башкортостан";52103
"2018-05-31";"Республика Бурятия";40965
"2018-05-31";"Республика Дагестан";32195
"2018-05-31";"Республика Калмыкия";30141
"2018-05-31";"Республика Карелия";53147
"2018-05-31";"Республика Коми";48591
"2018-05-31";"Республика Марий Эл";35998
"2018-05-31";"Республика Мордовия";42128
"2018-05-31";"Республика Саха (Якутия)";76462
"2018-05-31";"Республика Северная Осетия — Алания";36138
"2018-05-31";"Республика Татарстан";55861
"2018-05-31";"Республика Хакасия";44840
"2018-05-31";"Россия";61064
"2018-05-31";"Ростовская область";49393
"2018-05-31";"Рязанская область";42980
"2018-05-31";"Самарская область";49922
"2018-05-31";"Санкт-Петербург";92647
"2018-05-31";"Саратовская область";32174
"2018-05-31";"Сахалинская область";89722
"2018-05-31";"Свердловская область";61037
"2018-05-31";"Смоленская область";38599
"2018-05-31";"Ставропольский край";35183
"2018-05-31";"Тамбовская область";36695
"2018-05-31";"Тверская область";47546
"2018-05-31";"Томская область";51050
"2018-05-31";"Тульская область";46158
"2018-05-31";"Тюменская область";55308
"2018-05-31";"Удмуртская Республика";48407
"2018-05-31";"Ульяновская область";37463
"2018-05-31";"Хабаровский край";64102
"2018-05-31";"Ханты-Мансийский автономный округ — Югра";67204
"2018-05-31";"Челябинская область";38923
"2018-05-31";"Чувашская Республика";41072
"2018-05-31";"Ямало-Ненецкий автономный округ";87907
"2018-05-31";"Ярославская область";48086
"2018-04-30";"Алтайский край";41932
"2018-04-30";"Амурская область";50140
"2018-04-30";"Архангельская область";59710
"2018-04-30";"Астраханская область";42761
"2018-04-30";"Белгородская область";51217
"2018-04-30";"Брянская область";32637
"2018-04-30";"Владимирская область";37008
"2018-04-30";"Волгоградская область";42093
"2018-04-30";"Вологодская область";41763
"2018-04-30";"Воронежская область";43667
"2018-04-30";"Забайкальский край";56584
"2018-04-30";"Ивановская область";40167
"2018-04-30";"Иркутская область";50435
"2018-04-30";"Кабардино-Балкарская Республика";37523
"2018-04-30";"Калининградская область";45054
"2018-04-30";"Калужская область";49335
"2018-04-30";"Карачаево-Черкесская Республика";41134
"2018-04-30";"Кемеровская область";41023
"2018-04-30";"Кировская область";43769
"2018-04-30";"Костромская область";39825
"2018-04-30";"Краснодарский край";48348
"2018-04-30";"Красноярский край";49115
"2018-04-30";"Курганская область";41159
"2018-04-30";"Курская область";37721
"2018-04-30";"Ленинградская область";72352
"2018-04-30";"Липецкая область";39955
"2018-04-30";"Москва";122139
"2018-04-30";"Московская область";78173
"2018-04-30";"Нижегородская область";56610
"2018-04-30";"Новгородская область";44177
"2018-04-30";"Новосибирская область";56019
"2018-04-30";"Омская область";43268
"2018-04-30";"Оренбургская область";37257
"2018-04-30";"Орловская область";37342
"2018-04-30";"Пензенская область";41108
"2018-04-30";"Пермский край";51602
"2018-04-30";"Приморский край";71267
"2018-04-30";"Псковская область";40407
"2018-04-30";"Республика Адыгея";35253
"2018-04-30";"Республика Алтай";44322
"2018-04-30";"Республика Башкортостан";51895
"2018-04-30";"Республика Бурятия";40555
"2018-04-30";"Республика Дагестан";32602
"2018-04-30";"Республика Калмыкия";29178
"2018-04-30";"Республика Карелия";51696
"2018-04-30";"Республика Коми";49116
"2018-04-30";"Республика Марий Эл";35916
"2018-04-30";"Республика Мордовия";42093
"2018-04-30";"Республика Саха (Якутия)";75300
"2018-04-30";"Республика Северная Осетия — Алания";35837
"2018-04-30";"Республика Татарстан";55194
"2018-04-30";"Республика Хакасия";45506
"2018-04-30";"Россия";60495
"2018-04-30";"Ростовская область";48691
"2018-04-30";"Рязанская область";42493
"2018-04-30";"Самарская область";49384
"2018-04-30";"Санкт-Петербург";91460
"2018-04-30";"Саратовская область";31802
"2018-04-30";"Сахалинская область";85564
"2018-04-30";"Свердловская область";60996
"2018-04-30";"Смоленская область";38182
"2018-04-30";"Ставропольский край";34919
"2018-04-30";"Тамбовская область";36162
"2018-04-30";"Тверская область";47352
"2018-04-30";"Томская область";49979
"2018-04-30";"Тульская область";45823
"2018-04-30";"Тюменская область";55034
"2018-04-30";"Удмуртская Республика";48500
"2018-04-30";"Ульяновская область";37092
"2018-04-30";"Хабаровский край";64760
"2018-04-30";"Ханты-Мансийский автономный округ — Югра";66451
"2018-04-30";"Челябинская область";38930
"2018-04-30";"Чувашская Республика";41167
"2018-04-30";"Ямало-Ненецкий автономный округ";84893
"2018-04-30";"Ярославская область";47895
"2018-03-31";"Алтайский край";42192
"2018-03-31";"Амурская область";51422
"2018-03-31";"Архангельская область";59885
"2018-03-31";"Астраханская область";43109
"2018-03-31";"Белгородская область";52531
"2018-03-31";"Брянская область";32890
"2018-03-31";"Владимирская область";36806
"2018-03-31";"Волгоградская область";42234
"2018-03-31";"Вологодская область";41838
"2018-03-31";"Воронежская область";43528
"2018-03-31";"Забайкальский край";54890
"2018-03-31";"Ивановская область";40110
"2018-03-31";"Иркутская область";50279
"2018-03-31";"Кабардино-Балкарская Республика";37925
"2018-03-31";"Калининградская область";45179
"2018-03-31";"Калужская область";49013
"2018-03-31";"Карачаево-Черкесская Республика";44204
"2018-03-31";"Кемеровская область";40479
"2018-03-31";"Кировская область";43683
"2018-03-31";"Костромская область";40300
"2018-03-31";"Краснодарский край";48015
"2018-03-31";"Красноярский край";48395
"2018-03-31";"Курганская область";41896
"2018-03-31";"Курская область";37604
"2018-03-31";"Ленинградская область";72040
"2018-03-31";"Липецкая область";39393
"2018-03-31";"Москва";122290
"2018-03-31";"Московская область";77926
"2018-03-31";"Нижегородская область";56487
"2018-03-31";"Новгородская область";43416
"2018-03-31";"Новосибирская область";55943
"2018-03-31";"Омская область";42886
"2018-03-31";"Оренбургская область";37225
"2018-03-31";"Орловская область";36844
"2018-03-31";"Пензенская область";40625
"2018-03-31";"Пермский край";51543
"2018-03-31";"Приморский край";70367
"2018-03-31";"Псковская область";39594
"2018-03-31";"Республика Адыгея";35027
"2018-03-31";"Республика Алтай";43837
"2018-03-31";"Республика Башкортостан";51692
"2018-03-31";"Республика Бурятия";40375
"2018-03-31";"Республика Дагестан";29910
"2018-03-31";"Республика Калмыкия";31793
"2018-03-31";"Республика Карелия";51910
"2018-03-31";"Республика Коми";48898
"2018-03-31";"Республика Марий Эл";36183
"2018-03-31";"Республика Мордовия";41905
"2018-03-31";"Республика Саха (Якутия)";74987
"2018-03-31";"Республика Северная Осетия — Алания";34946
"2018-03-31";"Республика Татарстан";54898
"2018-03-31";"Республика Хакасия";44971
"2018-03-31";"Россия";59970
"2018-03-31";"Ростовская область";48722
"2018-03-31";"Рязанская область";42783
"2018-03-31";"Самарская область";49196
"2018-03-31";"Санкт-Петербург";90164
"2018-03-31";"Саратовская область";31521
"2018-03-31";"Сахалинская область";83393
"2018-03-31";"Свердловская область";60447
"2018-03-31";"Смоленская область";38799
"2018-03-31";"Ставропольский край";34337
"2018-03-31";"Тамбовская область";36439
"2018-03-31";"Тверская область";45875
"2018-03-31";"Томская область";49751
"2018-03-31";"Тульская область";45633
"2018-03-31";"Тюменская область";54604
"2018-03-31";"Удмуртская Республика";48478
"2018-03-31";"Ульяновская область";36733
"2018-03-31";"Хабаровский край";65686
"2018-03-31";"Ханты-Мансийский автономный округ — Югра";65468
"2018-03-31";"Челябинская область";38981
"2018-03-31";"Чувашская Республика";41356
"2018-03-31";"Ямало-Ненецкий автономный округ";81222
"2018-03-31";"Ярославская область";47348
"2018-02-28";"Алтайский край";41790
"2018-02-28";"Амурская область";53655
"2018-02-28";"Архангельская область";59816
"2018-02-28";"Астраханская область";42359
"2018-02-28";"Белгородская область";53511
"2018-02-28";"Брянская область";32929
"2018-02-28";"Владимирская область";36318
"2018-02-28";"Волгоградская область";41787
"2018-02-28";"Вологодская область";41755
"2018-02-28";"Воронежская область";43334
"2018-02-28";"Забайкальский край";54420
"2018-02-28";"Ивановская область";39291
"2018-02-28";"Иркутская область";50545
"2018-02-28";"Кабардино-Балкарская Республика";37603
"2018-02-28";"Калининградская область";44817
"2018-02-28";"Калужская область";48710
"2018-02-28";"Карачаево-Черкесская Республика";40128
"2018-02-28";"Кемеровская область";40063
"2018-02-28";"Кировская область";43495
"2018-02-28";"Костромская область";39634
"2018-02-28";"Краснодарский край";47770
"2018-02-28";"Красноярский край";47783
"2018-02-28";"Курганская область";41820
"2018-02-28";"Курская область";36728
"2018-02-28";"Ленинградская область";71751
"2018-02-28";"Липецкая область";39383
"2018-02-28";"Москва";121535
"2018-02-28";"Московская область";78088
"2018-02-28";"Нижегородская область";56465
"2018-02-28";"Новгородская область";42849
"2018-02-28";"Новосибирская область";56057
"2018-02-28";"Омская область";43639
"2018-02-28";"Оренбургская область";37230
"2018-02-28";"Орловская область";36638
"2018-02-28";"Пензенская область";40641
"2018-02-28";"Пермский край";51512
"2018-02-28";"Приморский край";69093
"2018-02-28";"Псковская область";39314
"2018-02-28";"Республика Адыгея";34518
"2018-02-28";"Республика Алтай";43400
"2018-02-28";"Республика Башкортостан";52125
"2018-02-28";"Республика Бурятия";41753
"2018-02-28";"Республика Дагестан";29796
"2018-02-28";"Республика Калмыкия";34326
"2018-02-28";"Республика Карелия";51570
"2018-02-28";"Республика Коми";48518
"2018-02-28";"Республика Марий Эл";36046
"2018-02-28";"Республика Мордовия";41889
"2018-02-28";"Республика Саха (Якутия)";74439
"2018-02-28";"Республика Северная Осетия — Алания";34990
"2018-02-28";"Республика Татарстан";54506
"2018-02-28";"Республика Хакасия";44030
"2018-02-28";"Россия";59498
"2018-02-28";"Ростовская область";48714
"2018-02-28";"Рязанская область";42305
"2018-02-28";"Самарская область";48807
"2018-02-28";"Санкт-Петербург";89051
"2018-02-28";"Саратовская область";31359
"2018-02-28";"Сахалинская область";82160
"2018-02-28";"Свердловская область";60717
"2018-02-28";"Смоленская область";38556
"2018-02-28";"Ставропольский край";34528
"2018-02-28";"Тамбовская область";36662
"2018-02-28";"Тверская область";44795
"2018-02-28";"Томская область";49640
"2018-02-28";"Тульская область";45222
"2018-02-28";"Тюменская область";53787
"2018-02-28";"Удмуртская Республика";48377
"2018-02-28";"Ульяновская область";36648
"2018-02-28";"Хабаровский край";65851
"2018-02-28";"Ханты-Мансийский автономный округ — Югра";65397
"2018-02-28";"Челябинская область";39242
"2018-02-28";"Чувашская Республика";41266
"2018-02-28";"Ямало-Ненецкий автономный округ";79728
"2018-02-28";"Ярославская область";47259
"2018-01-31";"Алтайский край";41755
"2018-01-31";"Амурская область";54726
"2018-01-31";"Архангельская область";59647
"2018-01-31";"Астраханская область";42655
"2018-01-31";"Белгородская область";52925
"2018-01-31";"Брянская область";33080
"2018-01-31";"Владимирская область";36602
"2018-01-31";"Волгоградская область";41548
"2018-01-31";"Вологодская область";41735
"2018-01-31";"Воронежская область";43273
"2018-01-31";"Забайкальский край";54291
"2018-01-31";"Ивановская область";38267
"2018-01-31";"Иркутская область";50443
"2018-01-31";"Кабардино-Балкарская Республика";35247
"2018-01-31";"Калининградская область";44265
"2018-01-31";"Калужская область";48565
"2018-01-31";"Карачаево-Черкесская Республика";37410
"2018-01-31";"Кемеровская область";39884
"2018-01-31";"Кировская область";43639
"2018-01-31";"Костромская область";39697
"2018-01-31";"Краснодарский край";47288
"2018-01-31";"Красноярский край";47327
"2018-01-31";"Курганская область";42705
"2018-01-31";"Курская область";36115
"2018-01-31";"Ленинградская область";71137
"2018-01-31";"Липецкая область";38436
"2018-01-31";"Москва";122364
"2018-01-31";"Московская область";77950
"2018-01-31";"Нижегородская область";56227
"2018-01-31";"Новгородская область";42571
"2018-01-31";"Новосибирская область";56089
"2018-01-31";"Омская область";44196
"2018-01-31";"Оренбургская область";37251
"2018-01-31";"Орловская область";36929
"2018-01-31";"Пензенская область";40468
"2018-01-31";"Пермский край";51410
"2018-01-31";"Приморский край";69051
"2018-01-31";"Псковская область";39238
"2018-01-31";"Республика Адыгея";34194
"2018-01-31";"Республика Алтай";43271
"2018-01-31";"Республика Башкортостан";52866
"2018-01-31";"Республика Бурятия";43060
"2018-01-31";"Республика Дагестан";28326
"2018-01-31";"Республика Калмыкия";33936
"2018-01-31";"Республика Карелия";51356
"2018-01-31";"Республика Коми";48807
"2018-01-31";"Республика Марий Эл";36447
"2018-01-31";"Республика Мордовия";41991
"2018-01-31";"Республика Саха (Якутия)";74170
"2018-01-31";"Республика Северная Осетия — Алания";35237
"2018-01-31";"Республика Татарстан";54164
"2018-01-31";"Республика Хакасия";43642
"2018-01-31";"Россия";59085
"2018-01-31";"Ростовская область";48790
"2018-01-31";"Рязанская область";42169
"2018-01-31";"Самарская область";48121
"2018-01-31";"Санкт-Петербург";87988
"2018-01-31";"Саратовская область";31545
"2018-01-31";"Сахалинская область";83251
"2018-01-31";"Свердловская область";61322
"2018-01-31";"Смоленская область";37814
"2018-01-31";"Ставропольский край";34601
"2018-01-31";"Тамбовская область";36823
"2018-01-31";"Тверская область";44758
"2018-01-31";"Томская область";48976
"2018-01-31";"Тульская область";45081
"2018-01-31";"Тюменская область";53165
"2018-01-31";"Удмуртская Республика";47768
"2018-01-31";"Ульяновская область";36580
"2018-01-31";"Хабаровский край";65975
"2018-01-31";"Ханты-Мансийский автономный округ — Югра";65326
"2018-01-31";"Челябинская область";39166
"2018-01-31";"Чувашская Республика";41364
"2018-01-31";"Ямало-Ненецкий автономный округ";79281
"2018-01-31";"Ярославская область";47014
"2017-12-31";"Алтайский край";41562
"2017-12-31";"Амурская область";55824
"2017-12-31";"Архангельская область";59814
"2017-12-31";"Астраханская область";43136
"2017-12-31";"Белгородская область";54066
"2017-12-31";"Брянская область";33395
"2017-12-31";"Владимирская область";37590
"2017-12-31";"Волгоградская область";41533
"2017-12-31";"Вологодская область";41873
"2017-12-31";"Воронежская область";42970
"2017-12-31";"Забайкальский край";55432
"2017-12-31";"Ивановская область";37486
"2017-12-31";"Иркутская область";50566
"2017-12-31";"Кабардино-Балкарская Республика";33090
"2017-12-31";"Калининградская область";44154
"2017-12-31";"Калужская область";48214
"2017-12-31";"Карачаево-Черкесская Республика";33560
"2017-12-31";"Кемеровская область";40133
"2017-12-31";"Кировская область";43649
"2017-12-31";"Костромская область";40401
"2017-12-31";"Краснодарский край";47128
"2017-12-31";"Красноярский край";47347
"2017-12-31";"Курганская область";43184
"2017-12-31";"Курская область";35400
"2017-12-31";"Ленинградская область";71551
"2017-12-31";"Липецкая область";38606
"2017-12-31";"Москва";123412
"2017-12-31";"Московская область";77844
"2017-12-31";"Нижегородская область";55644
"2017-12-31";"Новгородская область";42707
"2017-12-31";"Новосибирская область";55884
"2017-12-31";"Омская область";44581
"2017-12-31";"Оренбургская область";37083
"2017-12-31";"Орловская область";36868
"2017-12-31";"Пензенская область";40010
"2017-12-31";"Пермский край";50872
"2017-12-31";"Приморский край";67168
"2017-12-31";"Псковская область";39210
"2017-12-31";"Республика Адыгея";33975
"2017-12-31";"Республика Алтай";44263
"2017-12-31";"Республика Башкортостан";53320
"2017-12-31";"Республика Бурятия";43519
"2017-12-31";"Республика Дагестан";26907
"2017-12-31";"Республика Калмыкия";33942
"2017-12-31";"Республика Карелия";51297
"2017-12-31";"Республика Коми";48244
"2017-12-31";"Республика Марий Эл";36964
"2017-12-31";"Республика Мордовия";41762
"2017-12-31";"Республика Саха (Якутия)";73964
"2017-12-31";"Республика Северная Осетия — Алания";35790
"2017-12-31";"Республика Татарстан";53781
"2017-12-31";"Республика Хакасия";42570
"2017-12-31";"Россия";58761
"2017-12-31";"Ростовская область";48900
"2017-12-31";"Рязанская область";42464
"2017-12-31";"Самарская область";47306
"2017-12-31";"Санкт-Петербург";87148
"2017-12-31";"Саратовская область";32299
"2017-12-31";"Сахалинская область";86074
"2017-12-31";"Свердловская область";61194
"2017-12-31";"Смоленская область";38529
"2017-12-31";"Ставропольский край";34605
"2017-12-31";"Тамбовская область";36616
"2017-12-31";"Тверская область";44428
"2017-12-31";"Томская область";48690
"2017-12-31";"Тульская область";44440
"2017-12-31";"Тюменская область";52323
"2017-12-31";"Удмуртская Республика";47570
"2017-12-31";"Ульяновская область";36350
"2017-12-31";"Хабаровский край";64981
"2017-12-31";"Ханты-Мансийский автономный округ — Югра";65110
"2017-12-31";"Челябинская область";39301
"2017-12-31";"Чувашская Республика";41213
"2017-12-31";"Ямало-Ненецкий автономный округ";81098
"2017-12-31";"Ярославская область";47184
"2017-11-30";"Алтайский край";40910
"2017-11-30";"Амурская область";54744
"2017-11-30";"Архангельская область";60210
"2017-11-30";"Астраханская область";43705
"2017-11-30";"Белгородская область";52690
"2017-11-30";"Брянская область";33338
"2017-11-30";"Владимирская область";37533
"2017-11-30";"Волгоградская область";41243
"2017-11-30";"Вологодская область";41540
"2017-11-30";"Воронежская область";42797
"2017-11-30";"Забайкальский край";56604
"2017-11-30";"Ивановская область";37189
"2017-11-30";"Иркутская область";50003
"2017-11-30";"Кабардино-Балкарская Республика";32845
"2017-11-30";"Калининградская область";44414
"2017-11-30";"Калужская область";47147
"2017-11-30";"Карачаево-Черкесская Республика";31279
"2017-11-30";"Кемеровская область";40175
"2017-11-30";"Кировская область";43357
"2017-11-30";"Костромская область";40708
"2017-11-30";"Краснодарский край";47182
"2017-11-30";"Красноярский край";47414
"2017-11-30";"Курганская область";43030
"2017-11-30";"Курская область";35128
"2017-11-30";"Ленинградская область";71994
"2017-11-30";"Липецкая область";38153
"2017-11-30";"Москва";123503
"2017-11-30";"Московская область";77914
"2017-11-30";"Нижегородская область";54793
"2017-11-30";"Новгородская область";42839
"2017-11-30";"Новосибирская область";55379
"2017-11-30";"Омская область";44245
"2017-11-30";"Оренбургская область";37114
"2017-11-30";"Орловская область";37117
"2017-11-30";"Пензенская область";39540
"2017-11-30";"Пермский край";50405
"2017-11-30";"Приморский край";65851
"2017-11-30";"Псковская область";38858
"2017-11-30";"Республика Адыгея";32568
"2017-11-30";"Республика Алтай";45152
"2017-11-30";"Республика Башкортостан";53316
"2017-11-30";"Республика Бурятия";43576
"2017-11-30";"Республика Дагестан";27127
"2017-11-30";"Республика Калмыкия";33318
"2017-11-30";"Республика Карелия";50513
"2017-11-30";"Республика Коми";48616
"2017-11-30";"Республика Марий Эл";36861
"2017-11-30";"Республика Мордовия";41588
"2017-11-30";"Республика Саха (Якутия)";73633
"2017-11-30";"Республика Северная Осетия — Алания";36153
"2017-11-30";"Республика Татарстан";53950
"2017-11-30";"Республика Хакасия";42170
"2017-11-30";"Россия";58479
"2017-11-30";"Ростовская область";48482
"2017-11-30";"Рязанская область";42086
"2017-11-30";"Самарская область";46059
"2017-11-30";"Санкт-Петербург";86262
"2017-11-30";"Саратовская область";32715
"2017-11-30";"Сахалинская область";86583
"2017-11-30";"Свердловская область";61604
"2017-11-30";"Смоленская область";38223
"2017-11-30";"Ставропольский край";34796
"2017-11-30";"Тамбовская область";35958
"2017-11-30";"Тверская область";43897
"2017-11-30";"Томская область";47728
"2017-11-30";"Тульская область";43817
"2017-11-30";"Тюменская область";51901
"2017-11-30";"Удмуртская Республика";47581
"2017-11-30";"Ульяновская область";36339
"2017-11-30";"Хабаровский край";63344
"2017-11-30";"Ханты-Мансийский автономный округ — Югра";65667
"2017-11-30";"Челябинская область";39242
"2017-11-30";"Чувашская Республика";40976
"2017-11-30";"Ямало-Ненецкий автономный округ";83078
"2017-11-30";"Ярославская область";47390
"2017-10-31";"Алтайский край";40370
"2017-10-31";"Амурская область";53196
"2017-10-31";"Архангельская область";61000
"2017-10-31";"Астраханская область";43492
"2017-10-31";"Белгородская область";52111
"2017-10-31";"Брянская область";33579
"2017-10-31";"Владимирская область";37950
"2017-10-31";"Волгоградская область";40814
"2017-10-31";"Вологодская область";41114
"2017-10-31";"Воронежская область";42735
"2017-10-31";"Забайкальский край";57850
"2017-10-31";"Ивановская область";37082
"2017-10-31";"Иркутская область";48912
"2017-10-31";"Кабардино-Балкарская Республика";32933
"2017-10-31";"Калининградская область";44868
"2017-10-31";"Калужская область";46668
"2017-10-31";"Карачаево-Черкесская Республика";31359
"2017-10-31";"Кемеровская область";39999
"2017-10-31";"Кировская область";43473
"2017-10-31";"Костромская область";41198
"2017-10-31";"Краснодарский край";47234
"2017-10-31";"Красноярский край";47112
"2017-10-31";"Курганская область";43925
"2017-10-31";"Курская область";34420
"2017-10-31";"Ленинградская область";71873
"2017-10-31";"Липецкая область";37446
"2017-10-31";"Москва";124655
"2017-10-31";"Московская область";77813
"2017-10-31";"Нижегородская область";54430
"2017-10-31";"Новгородская область";42349
"2017-10-31";"Новосибирская область";55063
"2017-10-31";"Омская область";43699
"2017-10-31";"Оренбургская область";37016
"2017-10-31";"Орловская область";37257
"2017-10-31";"Пензенская область";39171
"2017-10-31";"Пермский край";49727
"2017-10-31";"Приморский край";65612
"2017-10-31";"Псковская область";39369
"2017-10-31";"Республика Адыгея";31585
"2017-10-31";"Республика Алтай";47103
"2017-10-31";"Республика Башкортостан";53547
"2017-10-31";"Республика Бурятия";42364
"2017-10-31";"Республика Дагестан";28935
"2017-10-31";"Республика Калмыкия";31643
"2017-10-31";"Республика Карелия";50451
"2017-10-31";"Республика Коми";49434
"2017-10-31";"Республика Марий Эл";37053
"2017-10-31";"Республика Мордовия";41607
"2017-10-31";"Республика Саха (Якутия)";73809
"2017-10-31";"Республика Северная Осетия — Алания";35872
"2017-10-31";"Республика Татарстан";53165
"2017-10-31";"Республика Хакасия";42029
"2017-10-31";"Россия";58169
"2017-10-31";"Ростовская область";48176
"2017-10-31";"Рязанская область";41907
"2017-10-31";"Самарская область";45714
"2017-10-31";"Санкт-Петербург";85807
"2017-10-31";"Саратовская область";32863
"2017-10-31";"Сахалинская область";86308
"2017-10-31";"Свердловская область";60841
"2017-10-31";"Смоленская область";37980
"2017-10-31";"Ставропольский край";34442
"2017-10-31";"Тамбовская область";35597
"2017-10-31";"Тверская область";44319
"2017-10-31";"Томская область";46969
"2017-10-31";"Тульская область";43436
"2017-10-31";"Тюменская область";51582
"2017-10-31";"Удмуртская Республика";47287
"2017-10-31";"Ульяновская область";36296
"2017-10-31";"Хабаровский край";61807
"2017-10-31";"Ханты-Мансийский автономный округ — Югра";66185
"2017-10-31";"Челябинская область";39241
"2017-10-31";"Чувашская Республика";40847
"2017-10-31";"Ямало-Ненецкий автономный округ";84167
"2017-10-31";"Ярославская область";47432
"2017-09-30";"Алтайский край";40016
"2017-09-30";"Амурская область";53016
"2017-09-30";"Архангельская область";60753
"2017-09-30";"Астраханская область";42111
"2017-09-30";"Белгородская область";53380
"2017-09-30";"Брянская область";33224
"2017-09-30";"Владимирская область";38412
"2017-09-30";"Волгоградская область";40370
"2017-09-30";"Вологодская область";40830
"2017-09-30";"Воронежская область";42709
"2017-09-30";"Забайкальский край";58766
"2017-09-30";"Ивановская область";37310
"2017-09-30";"Иркутская область";48661
"2017-09-30";"Кабардино-Балкарская Республика";33398
"2017-09-30";"Калининградская область";44898
"2017-09-30";"Калужская область";46389
"2017-09-30";"Карачаево-Черкесская Республика";31524
"2017-09-30";"Кемеровская область";39877
"2017-09-30";"Кировская область";43384
"2017-09-30";"Костромская область";40847
"2017-09-30";"Краснодарский край";47044
"2017-09-30";"Красноярский край";47264
"2017-09-30";"Курганская область";43361
"2017-09-30";"Курская область";33538
"2017-09-30";"Ленинградская область";71825
"2017-09-30";"Липецкая область";36542
"2017-09-30";"Москва";124300
"2017-09-30";"Московская область";77585
"2017-09-30";"Нижегородская область";53152
"2017-09-30";"Новгородская область";42081
"2017-09-30";"Новосибирская область";54280
"2017-09-30";"Омская область";42629
"2017-09-30";"Оренбургская область";36943
"2017-09-30";"Орловская область";37105
"2017-09-30";"Пензенская область";38710
"2017-09-30";"Пермский край";49209
"2017-09-30";"Приморский край";65301
"2017-09-30";"Псковская область";39203
"2017-09-30";"Республика Адыгея";30879
"2017-09-30";"Республика Алтай";48577
"2017-09-30";"Республика Башкортостан";53440
"2017-09-30";"Республика Бурятия";41408
"2017-09-30";"Республика Дагестан";32438
"2017-09-30";"Республика Калмыкия";32104
"2017-09-30";"Республика Карелия";51100
"2017-09-30";"Республика Коми";50599
"2017-09-30";"Республика Марий Эл";37491
"2017-09-30";"Республика Мордовия";41512
"2017-09-30";"Республика Саха (Якутия)";73541
"2017-09-30";"Республика Северная Осетия — Алания";36092
"2017-09-30";"Республика Татарстан";52681
"2017-09-30";"Республика Хакасия";41933
"2017-09-30";"Россия";57900
"2017-09-30";"Ростовская область";47843
"2017-09-30";"Рязанская область";41625
"2017-09-30";"Самарская область";45364
"2017-09-30";"Санкт-Петербург";85605
"2017-09-30";"Саратовская область";32459
"2017-09-30";"Сахалинская область";86364
"2017-09-30";"Свердловская область";60325
"2017-09-30";"Смоленская область";37886
"2017-09-30";"Ставропольский край";34593
"2017-09-30";"Тамбовская область";35540
"2017-09-30";"Тверская область";44019
"2017-09-30";"Томская область";46776
"2017-09-30";"Тульская область";43446
"2017-09-30";"Тюменская область";51091
"2017-09-30";"Удмуртская Республика";47126
"2017-09-30";"Ульяновская область";36316
"2017-09-30";"Хабаровский край";63081
"2017-09-30";"Ханты-Мансийский автономный округ — Югра";65428
"2017-09-30";"Челябинская область";38984
"2017-09-30";"Чувашская Республика";40494
"2017-09-30";"Ямало-Ненецкий автономный округ";86205
"2017-09-30";"Ярославская область";47507
"2017-08-31";"Алтайский край";40291
"2017-08-31";"Амурская область";52298
"2017-08-31";"Архангельская область";60694
"2017-08-31";"Астраханская область";41022
"2017-08-31";"Белгородская область";53185
"2017-08-31";"Брянская область";33313
"2017-08-31";"Владимирская область";37792
"2017-08-31";"Волгоградская область";39455
"2017-08-31";"Вологодская область";41054
"2017-08-31";"Воронежская область";42691
"2017-08-31";"Забайкальский край";58157
"2017-08-31";"Ивановская область";37209
"2017-08-31";"Иркутская область";47805
"2017-08-31";"Кабардино-Балкарская Республика";33332
"2017-08-31";"Калининградская область";44877
"2017-08-31";"Калужская область";45636
"2017-08-31";"Карачаево-Черкесская Республика";32043
"2017-08-31";"Кемеровская область";40503
"2017-08-31";"Кировская область";42859
"2017-08-31";"Костромская область";39865
"2017-08-31";"Краснодарский край";46955
"2017-08-31";"Красноярский край";47373
"2017-08-31";"Курганская область";43208
"2017-08-31";"Курская область";33506
"2017-08-31";"Ленинградская область";71530
"2017-08-31";"Липецкая область";36463
"2017-08-31";"Москва";125134
"2017-08-31";"Московская область";77295
"2017-08-31";"Нижегородская область";50891
"2017-08-31";"Новгородская область";42224
"2017-08-31";"Новосибирская область";53765
"2017-08-31";"Омская область";40923
"2017-08-31";"Оренбургская область";37203
"2017-08-31";"Орловская область";37474
"2017-08-31";"Пензенская область";38639
"2017-08-31";"Пермский край";49063
"2017-08-31";"Приморский край";66434
"2017-08-31";"Псковская область";39144
"2017-08-31";"Республика Адыгея";30387
"2017-08-31";"Республика Алтай";50255
"2017-08-31";"Республика Башкортостан";53442
"2017-08-31";"Республика Бурятия";40973
"2017-08-31";"Республика Дагестан";34679
"2017-08-31";"Республика Калмыкия";31604
"2017-08-31";"Республика Карелия";51581
"2017-08-31";"Республика Коми";51431
"2017-08-31";"Республика Марий Эл";37172
"2017-08-31";"Республика Мордовия";41455
"2017-08-31";"Республика Саха (Якутия)";74429
"2017-08-31";"Республика Северная Осетия — Алания";35621
"2017-08-31";"Республика Татарстан";51587
"2017-08-31";"Республика Хакасия";42736
"2017-08-31";"Россия";57539
"2017-08-31";"Ростовская область";47327
"2017-08-31";"Рязанская область";41321
"2017-08-31";"Самарская область";45140
